Time Stamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z
1889.678955078125	3.57872568127855	-8.794098538811699	2.4950722288621	-0.6693934406656525	0.3530525251382394	1.512964487515533	-0.2695473251028807	-0.8744769874476986	0.5969498910675382
1893.585205078125	-3.217952442068901	-8.663931075576983	2.928563315739857	18.0422446627942	6.511416593615169	29.87643492065314	-0.2798353909465021	-0.8912133891213389	0.579520697167756
1897.491455078125	-3.116192519402886	-8.588948909985543	2.549491639407705	46.99620625091725	-1.948322767696363	19.603158281757	-0.2798353909465021	-0.8912133891213389	0.579520697167756
1901.397705078125	-3.157361476915663	-8.665440620859204	2.898790717824248	56.23312417986269	-6.148827170126507	8.617757011317604	-0.2798353909465021	-0.8912133891213389	0.579520697167756
1905.303955078125	-3.359333381570075	-8.66061088428021	2.977820566414734	61.37815414076415	-7.860147913090509	2.562907954831359	-0.2798353909465021	-0.8912133891213389	0.579520697167756
1909.210205078125	-3.046597834028852	-8.700187443289117	2.675938790909397	62.3256505860892	-10.07052898988001	-0.8554222710308756	-0.271604938271605	-0.9142259414225941	0.5664488017429194
1913.116455078125	-3.076387608831875	-8.648861893288467	2.69840919086342	5.175296119709885	-3.949218728349002	-2.303643130679716	-0.271604938271605	-0.9142259414225941	0.5664488017429194
1917.022705078125	-3.078706488632877	-8.880749873388659	2.737296653565451	-2.573131332836477	-1.56973125341793	-3.411923727628519	-0.271604938271605	-0.9142259414225941	0.5664488017429194
1920.928955078125	-3.235413253328646	-8.389810181349436	3.033003843247727	0.2705118090696167	-0.3650189740861204	-3.777235095401239	-0.2921810699588477	-0.899581589958159	0.5577342047930284
1924.835205078125	-3.147302893726568	-8.669683312050667	2.494638765056161	0.3157828366663252	1.128876470174617	-3.007579159826556	-0.2921810699588477	-0.899581589958159	0.5577342047930284
1928.741455078125	-3.045469211485182	-8.587325188922271	2.853310361570348	0.7221866273666441	2.260471568970253	-1.486829246574449	-0.2921810699588477	-0.899581589958159	0.5577342047930284
1932.647705078125	-3.037116192175866	-8.762124268091567	2.561825654976694	0.02259606437806577	2.239483852080596	-1.109680633177307	-0.2921810699588477	-0.899581589958159	0.5577342047930284
1936.553955078125	-3.229489247980814	-8.807510656667255	2.688945736302991	0.06788681668491839	2.987111231366219	0.4072296028796999	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1940.460205078125	-3.247566406377209	-8.595024476104683	2.689288263646146	-1.790491286693549	-0.7999833953172244	-0.38535832451921	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1944.366455078125	-3.249769089586875	-8.815292797071313	2.88027302278592	0.3837485521918205	1.130915441640381	0.3886676449824416	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1948.272705078125	-3.125479153063456	-8.507511265941556	2.593874695677339	-1.030526203769263	0.7153528706033401	0.7618705098381089	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1952.178955078125	-2.997017253708518	-8.792634461760871	2.621307195283963	-1.399181125977156	-0.0419754337793147	0.7542972267942823	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1956.085205078125	-3.318146236764741	-8.582300444150864	2.810430788152083	-2.113875181304734	-0.06341625543914202	0.3767243280116463	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
1959.991455078125	-3.097686949226263	-8.758593912525248	2.793719697507738	-1.406742734501728	0.3309320463231571	0.003309320463231571	-0.2633744855967078	-0.8849372384937237	0.5751633986928105
