Time Stamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	Magnetometer X	Magnetometer Y	Magnetometer Z
1790.069580078125	-2.414164053055067	-5.170579710487806	8.47213510183556	-32.51073640643084	9.794616381871855	-9.795924574306754	0.2217659137577002	-0.3788187372708757	0.6962809917355373
1793.975830078125	0.1642849087687228	-10.08021454616478	-2.142830292290759	-9.756851950016458	-11.84985575244041	-2.575674563571685	0.2299794661190965	-0.3747454175152749	0.6859504132231405
1797.882080078125	0.07841544555735974	-9.501312339269786	-1.947181518578658	-12.25314481172634	-12.2765180804154	-6.569576798380321	0.2299794661190965	-0.3747454175152749	0.6859504132231405
1801.788330078125	0.3073638786127578	-9.733952345915208	-1.912129287091926	-28.60734313184068	-4.578330871241277	-1.584527395642181	0.2299794661190965	-0.3747454175152749	0.6859504132231405
1805.694580078125	0.1386358958424846	-9.461841060344264	-1.954529861416153	-49.98001698595396	5.664295108310195	-1.998301404604804	0.2299794661190965	-0.3747454175152749	0.6859504132231405
1809.600830078125	0.1619584855694729	-9.580966756332538	-2.065282852315764	-64.12361247810374	13.63874393212799	-0.6822304504962227	0.2361396303901437	-0.3930753564154786	0.7004132231404959
1813.507080078125	0.03962411310044391	-9.870521536764191	-1.987470436681464	7.628238634151495	-5.319829316839428	-1.954298197758084	0.2361396303901437	-0.3930753564154786	0.7004132231404959
1817.413330078125	0.03119772941095753	-9.723246067490457	-1.706590980365251	7.98332979805162	-5.68067208701517	-1.231530529799573	0.2361396303901437	-0.3930753564154786	0.7004132231404959
1821.319580078125	-0.01759170247649723	-9.80902131713407	-2.080276584116759	6.167939021054465	-6.026672242943903	-0.8518731199392537	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1825.225830078125	-0.1087102073197949	-9.6584829670334	-2.042993089340171	3.997419894243037	-5.640007673113542	-1.191264786622471	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1829.132080078125	0.003453358369327164	-9.742216747460587	-1.781778612310906	2.544198633475914	-4.130594816025664	-0.7966749417942859	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1833.038330078125	-0.1462634094638896	-9.66062516905999	-1.791219684537014	0.3663036670213808	-2.985610384720841	-0.3984826441670573	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1836.944580078125	0.1107755979499086	-9.684182556662863	-1.692519931663619	-1.086880407831592	-1.848019483216315	-0.007611390753847227	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1840.850830078125	0.2493515588218362	-9.772709662647607	-1.978385294061207	-2.174021117062233	-1.093285277349167	0.01080735839713066	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1844.757080078125	0.2616942196663988	-9.725385535641196	-1.723140655546627	-2.540064482684565	-0.7104285817117887	0.3832598626593628	0.2361396303901437	-0.3767820773930753	0.7066115702479339
1848.663330078125	0.1647714860954811	-9.843390552829128	-1.825716203182705	-2.181434142619487	0.03685653970864589	0.7521099141225515	0.2238193018480493	-0.3747454175152749	0.6714876033057852
1852.569580078125	0.1709006254529625	-9.721408797770207	-2.030020848432083	-1.815390776997154	-0.3460001559287329	0.3796574098603193	0.2238193018480493	-0.3747454175152749	0.6714876033057852
1856.475830078125	0.3743033545445298	-9.825641915363935	-1.81011181815099	-1.090605513567294	-1.097037596895733	0.3648991828163506	0.2238193018480493	-0.3747454175152749	0.6714876033057852
1860.382080078125	0.3856949420405177	-9.705291968740232	-1.856498068017254	-0.3659318078798833	-0.7326091711126765	0.3612967300173071	0.2238193018480493	-0.3727087576374745	0.6921487603305785
1864.288330078125	0.3872721781078057	-9.704781995745142	-1.909072603593522	7.437182829950031e-05	-0.7436439111667036	-0.007437182829950031	0.2238193018480493	-0.3727087576374745	0.6921487603305785
1868.194580078125	0.3915725122452666	-9.906724887707364	-1.719083741508884	-0.3623554458007803	0.003696764900147988	0.003660522107009284	0.2238193018480493	-0.3727087576374745	0.6921487603305785
1872.100830078125	0.3595877420367323	-9.763733296741457	-1.986258067891075	0.003539176164953228	1.108127891596177	-0.3539176164953228	0.2238193018480493	-0.3727087576374745	0.6921487603305785
1876.007080078125	0.2876768180208685	-9.513651162173254	-1.922560600695614	0.365820250137434	1.848075037862732	-0.3501409557723821	0.2197125256673511	-0.3849287169042769	0.7148760330578513
1879.913330078125	0.2019051434456773	-9.561384003619231	-2.063504781522574	0.3657458783091345	2.591718949029436	-0.342703772942432	0.2197125256673511	-0.3849287169042769	0.7148760330578513
1883.819580078125	0.09981459590029029	-9.811059947325575	-1.99381986334301	-0.3479756256560689	2.205276597784743	-1.434321492364132	0.2197125256673511	-0.3849287169042769	0.7148760330578513
1887.725830078125	0.03669439710545636	-10.02146881160257	-1.889813236848546	0.003464804336653728	1.85177180276288	-0.3464804336653728	0.2073921971252567	-0.3910386965376782	0.6942148760330579
1891.632080078125	0.08699639838144034	-9.821871164523333	-1.899879946048012	0.365820250137434	1.848075037862732	-0.3501409557723821	0.2073921971252567	-0.3910386965376782	0.6942148760330579
1895.538330078125	0.0590122874575822	-9.680919360388716	-1.967076248586074	-0.3551283498142748	0.7326647257590937	-0.7190490765435364	0.2073921971252567	-0.3910386965376782	0.6942148760330579
1899.444580078125	0.1850760346077138	-9.633492082143507	-1.835867820257126	-0.3587790837216773	0.7400027009129726	-0.3539756858032885	0.2258726899383984	-0.360488798370672	0.6818181818181819
1903.350830078125	0.1149820865413658	-9.542822458684958	-1.832736218045526	-3.718591414975016e-05	0.3718219555833518	0.003718591414975016	0.2258726899383984	-0.360488798370672	0.6818181818181819
1907.257080078125	0.07919617741066733	-9.601059902637218	-1.973205913688911	-3.718591414975016e-05	0.3718219555833518	0.003718591414975016	0.2258726899383984	-0.360488798370672	0.6818181818181819
1911.163330078125	0.1666941368615053	-9.862768895748113	-1.889804562050176	0.003650733907402479	-0.007337975153878983	-0.3650733907402479	0.2258726899383984	-0.360488798370672	0.6818181818181819
1915.069580078125	0.1978642646412853	-9.602690554432652	-1.928808821376175	-0.7173722378726058	-0.3791043760908138	-0.7265443286814521	0.2279260780287475	-0.3686354378818737	0.6880165289256198
