Time Stamp	Accelerometer X	Accelerometer Y	Accelerometer Z	Gyroscope X	Gyroscope Y	Gyroscope Z	VSenseReg	VSenseBatt	Magnetometer X	Magnetometer Y	Magnetometer Z
1455.108642578125	-3.587200047275911	0.8969182015948233	29.27999527240896	-32.57469619363106	128.7811339412827	-2.153270845946242	3391.979487179487	3579.487179487179	-0.05384615384615385	-0.1852791878172589	0.6002656042496679
1474.639892578125	-3.458393505471818	0.8483620559111507	30.16064945281827	1.073315633069156	2.621896293041403	0.06001676304516551	3371.589743589744	3566.300366300366	-0.06025641025641026	-0.1865482233502538	0.6015936254980079
1494.171142578125	-2.263633375315327	0.6493466321454029	29.63666246846733	4.545657507386364	2.704144293708498	-0.3666886763131798	3396.348717948718	3570.695970695971	-0.05384615384615385	-0.182741116751269	0.596281540504648
1513.702392578125	-3.380494131754515	0.08045291922590625	29.95058682454851	3.14265800375646	2.309663565087166	-0.5442377878857342	3396.348717948718	3578.021978021978	-0.05256410256410257	-0.1865482233502538	0.6069057104913678
1533.233642578125	-3.309473772334482	0.511799279288596	29.0526227665518	3.492254733843888	1.189042983850516	-0.1318751161968605	3373.046153846154	3567.765567765568	-0.05384615384615385	-0.1852791878172589	0.6015936254980079
1552.764892578125	-2.907388461476905	0.198000807630135	29.26115385230956	3.128595249853438	1.948082036732671	-0.8924690752016267	3396.348717948718	3576.556776556776	-0.06153846153846154	-0.1903553299492386	0.6029216467463479
1572.296142578125	-2.752020614266737	0.7395408204094044	28.79793857332629	3.133882845320974	1.191843382843775	-0.4641363416541224	3380.328205128205	3575.091575091575	-0.05256410256410257	-0.1903553299492386	0.6002656042496679
1591.827392578125	-3.666284396610416	0.6275626251919044	29.37156033895842	3.147945599223996	1.55342491119827	-0.1159050543382299	3383.241025641025	3569.230769230769	-0.06282051282051282	-0.1814720812182741	0.5989375830013279
1611.358642578125	-2.911312731378031	0.009656627922580818	28.86872686219687	2.79249876351291	1.928832037605993	-0.4748667618726957	3400.717948717948	3578.021978021978	-0.05256410256410257	-0.1928934010152284	0.6002656042496679
1630.889892578125	-2.944122090038449	1.041255618631141	29.58779099615514	3.858839270646167	0.8026106583828239	0.6020183607307016	3371.589743589744	3572.161172161172	-0.06153846153846154	-0.182741116751269	0.5922974767596281
1650.421142578125	-3.465441802000116	0.4708654507893477	29.45581979998842	3.125670197041609	1.575475309318208	-0.8657685931244228	3397.805128205128	3573.626373626374	-0.06282051282051282	-0.1916243654822335	0.596281540504648
1669.952392578125	-2.385376231297391	0.03692230130267299	29.46237687026086	3.478754490096987	2.328913564213844	-0.9618401012146651	3394.892307692307	3573.626373626374	-0.0641025641025641	-0.1878172588832487	0.5883134130146082
1689.483642578125	-3.266522869106055	0.1238034824124996	29.34771308939456	3.492254733843888	1.189042983850516	-0.1318751161968605	3373.046153846154	3567.765567765568	-0.06025641025641026	-0.1865482233502538	0.5922974767596281
